ID,Y,filename,sex,age,age_years,corpus,group,child_TNW,child_TNS,examiner_TNW,freq_ttr,r_2_i_verbs,mor_words,num_pos_tags,n_dos,repetition,retracing,fillers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,word_errors,,,,,,,,,total_error
783,0,6y47008wy.cha,female,77,6.416666667,Gillam,TD,260,27,63,0.475,0.466666667,162,43,1,2,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6
784,0,6y47020wy.cha,female,81,6.75,Gillam,TD,210,26,12,0.503,0.518518519,189,33,0,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
785,0,6y47498tx.cha,male,76,6.333333333,Gillam,TD,268,31,7,0.433,0.392857143,215,38,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
786,0,6y48553v.cha,female,74,6.166666667,Gillam,TD,395,39,0,0.341,0.195652174,302,38,0,11,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
787,0,6y48555v.cha,female,74,6.166666667,Gillam,TD,152,16,11,0.56,0.277777778,125,32,1,2,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
788,0,6y48568v.cha,male,73,6.083333333,Gillam,TD,193,25,11,0.489,0.103448276,178,31,0,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
789,0,6y48569v.cha,female,83,6.916666667,Gillam,TD,509,51,0,0.336,0.595238095,375,42,2,6,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
790,0,6y48657v.cha,male,81,6.75,Gillam,TD,97,14,27,0.589,0.333333333,73,28,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
791,0,6y54849nj.cha,male,76,6.333333333,Gillam,TD,225,34,21,0.433,0.608695652,178,33,0,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
792,0,6y54973ks.cha,female,77,6.416666667,Gillam,TD,184,30,85,0.51,0.761904762,155,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
793,0,6y57264tx.cha,male,81,6.75,Gillam,TD,241,27,40,0.494,0.214285714,164,33,0,9,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
794,0,6y57265tx.cha,female,83,6.916666667,Gillam,TD,317,37,2,0.375,0.5625,301,44,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
795,0,6y57268tx.cha,male,81,6.75,Gillam,TD,223,34,19,0.442,0.296296296,172,40,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
796,0,6y57269tx.cha,male,82,6.833333333,Gillam,TD,110,23,19,0.531,2,81,22,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7
797,0,6y57274tx.cha,male,83,6.916666667,Gillam,TD,400,41,0,0.411,0.390243902,341,40,0,6,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4
798,0,6y57288tx.cha,male,80,6.666666667,Gillam,TD,241,23,6,0.437,0.565217391,199,34,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
799,0,6y57289tx.cha,female,81,6.75,Gillam,TD,154,20,22,0.488,0.5,123,25,0,9,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
800,0,7y28784tx.cha,male,88,7.333333333,Gillam,TD,204,23,5,0.438,0.185185185,194,28,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
801,0,7y28786tx.cha,male,88,7.333333333,Gillam,TD,350,38,0,0.381,0.348837209,328,42,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
802,0,7y28796tx.cha,female,87,7.25,Gillam,TD,654,69,4,0.345,0.357142857,577,52,2,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
803,0,7y28797tx.cha,female,94,7.833333333,Gillam,TD,520,66,0,0.346,0.426470588,468,58,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0
804,0,7y28838ca.cha,female,89,7.416666667,Gillam,TD,494,43,3,0.364,0.327586207,451,41,1,7,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,9
805,0,7y31222tx.cha,male,91,7.583333333,Gillam,TD,355,38,0,0.431,0.25,311,40,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
806,0,7y31230tx.cha,female,86,7.166666667,Gillam,TD,252,25,0,0.451,0.259259259,233,41,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
807,0,7y31235tx.cha,female,89,7.416666667,Gillam,TD,289,34,0,0.492,0.285714286,252,42,0,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
808,0,7y31236tx.cha,male,89,7.416666667,Gillam,TD,439,43,0,0.457,0.267857143,359,41,1,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
809,0,7y31241tx.cha,male,86,7.166666667,Gillam,TD,216,24,6,0.503,0.44,195,37,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
810,0,7y39063wy.cha,female,84,7,Gillam,TD,215,27,11,0.476,0.5,189,31,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
811,0,7y39064wy.cha,male,84,7,Gillam,TD,161,19,0,0.57,0.35,135,26,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
812,0,7y39331ks.cha,male,95,7.916666667,Gillam,TD,578,65,68,0.365,0.25,474,45,1,5,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
813,0,7y39346ks.cha,male,86,7.166666667,Gillam,TD,520,60,4,0.346,0.615384615,486,47,3,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
814,0,7y39347ks.cha,female,92,7.666666667,Gillam,TD,345,38,4,0.435,0.527777778,310,47,1,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
815,0,7y39354ks.cha,male,91,7.583333333,Gillam,TD,388,55,23,0.414,0.326086957,365,43,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
816,0,7y39411ks.cha,female,90,7.5,Gillam,TD,141,24,39,0.508,0.588235294,126,24,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,6
817,0,7y41303oh.cha,male,86,7.166666667,Gillam,TD,245,33,11,0.49,0.416666667,241,42,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
818,0,7y41314oh.cha,male,94,7.833333333,Gillam,TD,290,31,36,0.397,0.424242424,267,38,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
819,0,7y41316oh.cha,male,95,7.916666667,Gillam,TD,316,44,59,0.392,0.3125,278,35,1,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
820,0,7y41324oh.cha,male,87,7.25,Gillam,TD,417,50,24,0.418,0.32,361,45,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
821,0,7y41593ny.cha,male,94,7.833333333,Gillam,TD,322,30,2,0.404,0.173913044,292,39,0,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
822,0,7y41595ny.cha,male,90,7.5,Gillam,TD,233,27,4,0.43,0.423076923,193,36,2,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
823,0,7y41596ny.cha,male,88,7.333333333,Gillam,TD,119,19,27,0.515,0.466666667,101,28,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
824,0,7y41599nv.cha,male,92,7.666666667,Gillam,TD,148,24,3,0.533,0.192307692,137,30,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
825,0,7y41600nv.cha,female,95,7.916666667,Gillam,TD,316,35,1,0.428,0.272727273,215,38,2,8,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
826,0,7y41605nv.cha,female,87,7.25,Gillam,TD,163,24,17,0.539,0.555555556,141,32,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
827,0,7y41614md.cha,female,95,7.916666667,Gillam,TD,277,28,23,0.439,0.083333333,239,35,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
828,0,7y41627fl.cha,female,94,7.833333333,Gillam,TD,350,39,6,0.37,0.55,311,39,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
829,0,7y41696il.cha,male,88,7.333333333,Gillam,TD,268,28,5,0.457,0.72,247,38,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
830,0,7y41730ny.cha,male,93,7.75,Gillam,TD,361,45,1,0.383,0.377777778,311,39,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
831,0,7y41734ny.cha,male,95,7.916666667,Gillam,TD,376,35,25,0.427,0.380952381,314,41,1,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
832,0,7y41761ct.cha,male,93,7.75,Gillam,TD,484,55,16,0.338,0.466666667,397,45,1,4,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4
833,0,7y41762ct.cha,male,90,7.5,Gillam,TD,648,67,1,0.32,0.259259259,597,39,1,2,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
834,0,7y41764ct.cha,female,88,7.333333333,Gillam,TD,339,39,19,0.423,0.35,307,46,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
835,0,7y46076v.cha,female,90,7.5,Gillam,TD,1029,99,0,0.291,0.336065574,887,56,1,15,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
836,0,7y46085v.cha,male,94,7.833333333,Gillam,TD,539,37,0,0.351,0.333333333,453,40,1,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6
837,0,7y46086v.cha,female,93,7.75,Gillam,TD,321,37,1,0.372,0.59375,298,39,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
838,0,7y46128v.cha,female,86,7.166666667,Gillam,TD,114,12,0,0.632,0.5,87,28,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
839,0,7y46129v.cha,male,84,7,Gillam,TD,175,17,0,0.545,0.733333333,143,34,3,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
840,0,7y46130v.cha,male,86,7.166666667,Gillam,TD,568,47,22,0.336,0.543478261,422,45,0,0,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
841,0,7y46131v.cha,female,87,7.25,Gillam,TD,509,50,11,0.325,0.354166667,403,51,1,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
842,0,7y46144v.cha,female,86,7.166666667,Gillam,TD,137,18,11,0.614,0.368421053,127,31,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,14
843,0,7y46145v.cha,male,89,7.416666667,Gillam,TD,338,43,0,0.443,0.285714286,287,38,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
844,0,7y46179v.cha,male,86,7.166666667,Gillam,TD,209,23,0,0.54,0.269230769,161,29,0,5,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6
845,0,7y46181v.cha,female,85,7.083333333,Gillam,TD,122,16,0,0.511,2.75,131,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
846,0,7y46183v.cha,male,86,7.166666667,Gillam,TD,298,31,0,0.446,0.275,258,39,0,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
847,0,7y46188v.cha,female,86,7.166666667,Gillam,TD,128,12,0,0.556,0.375,117,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
848,0,7y46197v.cha,female,94,7.833333333,Gillam,TD,132,16,21,0.525,0.6,120,33,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21
849,0,7y46204wy.cha,female,94,7.833333333,Gillam,TD,350,51,0,0.365,0.240740741,353,39,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
850,0,7y46645nj.cha,male,84,7,Gillam,TD,321,37,3,0.487,0.225,273,35,1,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
851,0,7y46646nj.cha,female,84,7,Gillam,TD,540,46,1,0.385,0.641509434,421,53,2,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
852,0,7y46659nj.cha,female,87,7.25,Gillam,TD,374,45,4,0.466,0.318181818,337,48,1,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
853,0,7y46660nj.cha,female,86,7.166666667,Gillam,TD,402,29,0,0.416,0.422222222,332,49,2,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
854,0,7y46661nj.cha,female,84,7,Gillam,TD,346,36,15,0.416,0.607142857,269,45,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
855,0,7y46662nj.cha,male,91,7.583333333,Gillam,TD,273,31,3,0.5,0.433333333,230,44,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,11
856,0,7y46664nj.cha,male,85,7.083333333,Gillam,TD,285,22,22,0.506,1,160,39,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
857,0,7y46665nj.cha,male,88,7.333333333,Gillam,TD,412,41,26,0.321,0.216216216,271,38,0,11,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
858,0,7y46666nj.cha,female,91,7.583333333,Gillam,TD,347,36,0,0.399,0.34,323,40,0,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
859,0,7y46668nj.cha,male,91,7.583333333,Gillam,TD,231,28,7,0.571,0.47826087,189,41,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
860,0,7y46669nj.cha,male,87,7.25,Gillam,TD,411,43,14,0.416,0.377777778,329,48,1,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
861,0,7y46726nj.cha,female,94,7.833333333,Gillam,TD,522,47,0,0.392,0.365384615,436,52,0,2,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
862,0,7y46729nj.cha,female,91,7.583333333,Gillam,TD,725,81,0,0.354,0.282051282,630,56,2,8,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
863,0,7y46737nj.cha,female,95,7.916666667,Gillam,TD,795,82,8,0.31,0.47826087,728,58,3,3,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
864,0,7y46744nj.cha,female,90,7.5,Gillam,TD,373,41,2,0.444,0.319148936,306,40,0,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17
865,0,7y46746nj.cha,male,88,7.333333333,Gillam,TD,394,38,4,0.41,0.325,332,41,0,2,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
866,0,7y46747nj.cha,male,94,7.833333333,Gillam,TD,447,59,7,0.382,0.926829268,327,50,0,7,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
867,0,7y46758nj.cha,female,95,7.916666667,Gillam,TD,260,33,0,0.419,0.275862069,236,39,1,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
868,0,7y46765nj.cha,male,93,7.75,Gillam,TD,331,32,1,0.412,0.428571429,301,48,0,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
869,0,7y46773ca.cha,female,84,7,Gillam,TD,256,25,12,0.356,0.692307692,219,38,1,3,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,14
870,0,7y46816ca.cha,female,88,7.333333333,Gillam,TD,215,27,22,0.474,0.2,192,32,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
871,0,7y46826ca.cha,female,86,7.166666667,Gillam,TD,442,52,45,0.326,0.56,371,41,1,4,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
872,0,7y46888ca.cha,female,89,7.416666667,Gillam,TD,347,36,0,0.421,0.205128205,335,40,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
873,0,7y46901ca.cha,male,89,7.416666667,Gillam,TD,419,48,29,0.364,0.578947368,365,40,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
874,0,7y46902ca.cha,male,86,7.166666667,Gillam,TD,159,26,30,0.504,0.4,135,25,0,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10
875,0,7y46917ca.cha,male,93,7.75,Gillam,TD,134,18,1,0.602,0.75,108,29,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
876,0,7y46922wy.cha,female,93,7.75,Gillam,TD,342,37,0,0.328,0.239130435,329,39,0,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
877,0,7y46931wy.cha,female,87,7.25,Gillam,TD,320,31,11,0.428,0.514285714,292,41,1,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
878,0,7y46932wy.cha,male,87,7.25,Gillam,TD,144,16,22,0.645,0.176470588,110,32,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15
879,0,7y46933wy.cha,female,84,7,Gillam,TD,320,34,20,0.389,0.333333333,298,41,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
880,0,7y46962wy.cha,female,94,7.833333333,Gillam,TD,108,16,25,0.596,0.461538462,99,27,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
881,0,7y46969wy.cha,male,93,7.75,Gillam,TD,208,29,0,0.497,0.416666667,197,30,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,7
882,0,7y46985wy.cha,female,92,7.666666667,Gillam,TD,455,44,11,0.391,0.55,371,48,2,3,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
883,0,7y47009wy.cha,female,88,7.333333333,Gillam,TD,149,23,11,0.425,0.166666667,134,30,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
884,0,7y47499tx.cha,female,94,7.833333333,Gillam,TD,122,19,29,0.569,0.625,109,31,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
885,0,7y48641v.cha,female,93,7.75,Gillam,TD,741,84,27,0.305,0.328767123,593,55,3,2,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
886,0,7y48658v.cha,female,85,7.083333333,Gillam,TD,73,14,41,0.685,0.307692308,54,25,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10
887,0,7y48660v.cha,female,93,7.75,Gillam,TD,487,57,19,0.33,0.303030303,446,41,1,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
888,0,7y54969ks.cha,male,87,7.25,Gillam,TD,130,19,31,0.495,0.75,107,27,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16
889,0,7y54970ks.cha,male,86,7.166666667,Gillam,TD,285,35,28,0.427,0.482758621,232,36,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,9
890,0,7y54971ks.cha,female,86,7.166666667,Gillam,TD,375,41,11,0.402,0.43902439,291,48,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,14
891,0,7y54972ks.cha,male,87,7.25,Gillam,TD,112,22,28,0.762,1.555555556,80,27,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
892,0,7y54985ks.cha,male,87,7.25,Gillam,TD,229,28,11,0.429,0.366666667,210,35,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
893,0,7y54986ks.cha,female,84,7,Gillam,TD,283,26,3,0.437,0.352941177,252,41,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
894,0,7y54993ks.cha,male,95,7.916666667,Gillam,TD,618,69,2,0.322,0.370967742,513,50,0,10,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,23
895,0,7y57263tx.cha,male,87,7.25,Gillam,TD,241,24,7,0.493,0.4375,201,33,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
896,0,7y57266tx.cha,male,90,7.5,Gillam,TD,294,30,9,0.421,0.23255814,242,36,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13
897,0,7y57267tx.cha,female,86,7.166666667,Gillam,TD,628,59,11,0.327,0.53125,575,47,1,11,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1
898,0,7y57275tx.cha,male,92,7.666666667,Gillam,TD,153,23,14,0.504,0.692307692,133,28,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,8
899,0,7y57285tx.cha,female,89,7.416666667,Gillam,TD,266,33,0,0.414,0.178571429,244,32,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
900,0,8y28777tx.cha,male,97,8.083333333,Gillam,TD,242,26,26,0.465,0.272727273,217,34,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4
901,0,8y28785tx.cha,male,98,8.166666667,Gillam,TD,431,55,2,0.347,0.446808511,412,43,1,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
902,0,8y31200tx.cha,male,107,8.916666667,Gillam,TD,469,41,4,0.391,0.254237288,384,47,2,4,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
903,0,8y31202tx.cha,male,99,8.25,Gillam,TD,270,26,1,0.488,0.214285714,244,38,0,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,5
904,0,8y31213tx.cha,female,97,8.083333333,Gillam,TD,338,38,0,0.454,0.276595745,313,43,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,23
905,0,8y31229tx.cha,male,100,8.333333333,Gillam,TD,345,38,6,0.385,0.552631579,304,34,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,3
906,0,8y31232tx.cha,female,103,8.583333333,Gillam,TD,684,68,0,0.295,0.485714286,566,48,2,7,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
907,0,8y37446fl.cha,female,98,8.166666667,Gillam,TD,237,33,1,0.434,0.242424242,228,43,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18
908,0,8y39322ks.cha,female,104,8.666666667,Gillam,TD,617,75,9,0.329,0.467741936,553,55,2,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
909,0,8y39328ks.cha,male,100,8.333333333,Gillam,TD,387,37,25,0.427,0.487179487,300,35,0,14,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,9
910,0,8y39330ks.cha,male,96,8,Gillam,TD,348,32,5,0.394,0.266666667,320,39,1,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4
911,0,8y39332ks.cha,male,101,8.416666667,Gillam,TD,1020,114,44,0.244,0.368421053,933,54,1,12,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8
912,0,8y39333ks.cha,female,99,8.25,Gillam,TD,412,45,6,0.41,0.413043478,332,49,2,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12
